ssvid,eez,year,flag_iso3,fishing_hours,eez_iso3
200017179,NA,2016,TWN,9.866666666666667,high_seas
416003187,NA,2021,TWN,2713.1383078086114,high_seas
416003187,8321,2021,TWN,1.0061111111111112,TWN
416002888,NA,2020,TWN,2919.3186111111113,high_seas
416002888,8321,2020,TWN,1.2605555555555557,TWN
553111765,8317,2015,PNG,12.864444444444446,NRU
553111765,8450,2015,PNG,86.08361111111111,KIR
553111765,8314,2015,PNG,7.401666666666666,SLB
553111765,8488,2015,PNG,20.06583333333333,KIR
553111765,8316,2015,PNG,64.92527777777778,FSM
553111765,NA,2015,PNG,507.4802777777778,high_seas
553111765,8321,2015,PNG,3.829444444444444,TWN
553111765,8326,2015,PNG,1.9244444444444446,TUV
548905000,8488,2015,PHL,509.3236111111111,KIR
548905000,8324,2015,PHL,941.4263888888889,PNG
548905000,8317,2015,PHL,170.58083333333335,NRU
548905000,8316,2015,PHL,274.35888888888894,FSM
548905000,8321,2015,PHL,0.22277777777777777,TWN
548905000,8314,2015,PHL,271.79722222222216,SLB
548905000,8318,2015,PHL,28.52583333333334,MHL
548905000,NA,2015,PHL,21.531388888888895,high_seas
431680230,NA,2020,JPN,534.1972222222222,high_seas
431680230,8487,2020,JPN,111.69805555555556,JPN
431680230,8315,2020,JPN,886.9399999999999,PLW
431601590,8315,2019,JPN,1403.9455555555555,PLW
431601590,8487,2019,JPN,0.5333333333333334,JPN
431601590,NA,2019,JPN,993.6138888888889,high_seas
431812000,8324,2017,JPN,896.3005555555555,PNG
431812000,8316,2017,JPN,860.69,FSM
431812000,8487,2017,JPN,1.1255555555555556,JPN
416000947,8315,2016,TWN,584.4566666666667,PLW
416000947,NA,2016,TWN,343.64722222222224,high_seas
416004049,8316,2017,TWN,0.8833333333333333,FSM
416004049,8315,2017,TWN,1.650277777777778,PLW
416004049,8488,2017,TWN,2.6522222222222225,KIR
416004049,NA,2017,TWN,5541.679722222221,high_seas
416002141,8321,2021,TWN,13.377222222222224,TWN
416002983,8316,2018,TWN,8.363333333333333,FSM
416002983,8315,2018,TWN,1.2413888888888889,PLW
416002983,NA,2018,TWN,4267.877222222222,high_seas
431501170,8487,2023,JPN,549.5074999999999,JPN
431501170,NA,2023,JPN,1934.9125,high_seas
416003236,NA,2016,TWN,577.9783333333334,high_seas
416003236,8324,2016,TWN,20.210833333333333,PNG
416002766,NA,2023,TWN,4923.030277777777,high_seas
416002766,8487,2023,TWN,7.246944444444445,JPN
416002766,8321,2023,TWN,0.8747222222222222,TWN
416002766,8322,2023,TWN,40.43972222222222,PHL
416002766,8315,2023,TWN,9.13888888888889,PLW
416002766,8486,2023,TWN,888.6802777777775,CHN
416002766,8316,2023,TWN,22.315000000000005,FSM
416001547,8321,2015,TWN,53.808055555555555,TWN
416001547,8487,2015,TWN,135.01000000000002,JPN
416001547,48954,2015,TWN,31.28277777777778,TWN
200021457,NA,2023,TWN,679.2491666666666,high_seas
200021457,8321,2023,TWN,1436.4458333333332,TWN
200021457,8486,2023,TWN,6.034722222222221,CHN
200021457,8322,2023,TWN,457.66972222222216,PHL
431680460,8315,2019,JPN,794.7669444444446,PLW
431680460,NA,2019,JPN,538.1613888888888,high_seas
431680460,8487,2019,JPN,12.528333333333334,JPN
440226000,8326,2024,KOR,29.896111111111168,TUV
416000446,NA,2022,TWN,728.3962583333333,high_seas
416000446,8321,2022,TWN,363.07854166666664,TWN
416000446,8322,2022,TWN,114.08744722222225,PHL
416000446,8487,2022,TWN,106.76379444444443,JPN
416002415,NA,2020,TWN,892.4302777777777,high_seas
416002415,8487,2020,TWN,2.8013888888888885,JPN
416002415,8321,2020,TWN,1.4713888888888889,TWN
412446501,8321,2020,CHN,0.058333333333333334,TWN
412446501,8486,2020,CHN,425.92472222222216,CHN
431680230,NA,2016,JPN,38.30722222222222,high_seas
431680230,8487,2016,JPN,66.49444444444444,JPN
431680230,8315,2016,JPN,446.8252777777777,PLW
431680460,NA,2018,JPN,251.51916666666665,high_seas
431680460,8315,2018,JPN,1257.7199999999998,PLW
440226000,8314,2022,KOR,15.903333333333343,SLB
440226000,8316,2022,KOR,2.2780555555555555,FSM
440226000,8324,2022,KOR,72.24638888888896,PNG
440226000,8327,2022,KOR,29.752852777777772,KOR
416003541,8486,2019,TWN,98.97166666666668,CHN
416003541,8321,2019,TWN,1954.8419444444446,TWN
416883418,NA,2017,TWN,1489.023888888889,high_seas
416883418,8321,2017,TWN,3.1200000000000006,TWN
416883418,48954,2017,TWN,2.2347222222222225,TWN
416883418,8487,2017,TWN,8.169444444444443,JPN
416003627,8322,2023,TWN,55.351666666666674,PHL
416003627,8321,2023,TWN,1548.3816666666667,TWN
416003627,8486,2023,TWN,107.98555555555555,CHN
416003627,48954,2023,TWN,477.81777777777785,TWN
553111754,8314,2019,PNG,15.64222222222222,SLB
553111754,8317,2019,PNG,6.52138888888889,NRU
553111754,8316,2019,PNG,137.27111111111114,FSM
553111754,8326,2019,PNG,75.9230555555556,TUV
553111754,8450,2019,PNG,96.72166666666672,KIR
553111754,NA,2019,PNG,238.1005555555556,high_seas
553111754,8441,2019,PNG,4.807222222222222,KIR
553111754,8318,2019,PNG,114.46472222222226,MHL
553111754,8488,2019,PNG,164.24916666666672,KIR
553111754,8324,2019,PNG,87.04833333333333,PNG
416002481,8321,2016,TWN,0.25166666666666665,TWN
416002481,8315,2016,TWN,997.2416666666666,PLW
416002481,NA,2016,TWN,142.5088888888889,high_seas
416002117,8487,2019,TWN,40.553333333333335,JPN
416002117,48980,2019,TWN,39.14222222222222,USA
416002117,NA,2019,TWN,3573.108333333333,high_seas
416216900,8315,2017,TWN,306.4211111111111,PLW
416002477,8321,2022,TWN,27.159775,TWN
416002477,8486,2022,TWN,0.7776222222222222,CHN
416002477,NA,2022,TWN,5592.091255555555,high_seas
416003189,NA,2021,TWN,858.463888888889,high_seas
416003189,8321,2021,TWN,1.3186111111111112,TWN
548051500,8324,2021,PHL,679.3211111111113,PNG
431500960,NA,2022,JPN,305.21957499999996,high_seas
431500960,8487,2022,JPN,4.166666666666666,JPN
431500960,8315,2022,JPN,2206.2804805555556,PLW
416002766,8315,2017,TWN,0.09916666666666667,PLW
416002766,NA,2017,TWN,29.32555555555556,high_seas
416000853,8315,2017,TWN,1408.1652777777779,PLW
416000853,NA,2017,TWN,55.82833333333333,high_seas
416004048,8316,2018,TWN,6.548611111111111,FSM
416004048,NA,2018,TWN,472.75805555555553,high_seas
416004048,8315,2018,TWN,3284.5586111111106,PLW
412420501,NA,2016,CHN,192.25861111111112,high_seas
412420501,8486,2016,CHN,4.225,CHN
412420501,8487,2016,CHN,0.5330555555555556,JPN
431680113,8487,2019,JPN,5.025555555555557,JPN
431680113,NA,2019,JPN,782.0183333333334,high_seas
431680113,8315,2019,JPN,612.6652777777778,PLW
416000222,NA,2020,TWN,763.0019444444445,high_seas
416000222,8321,2020,TWN,6.622222222222222,TWN
431680470,8487,2017,JPN,366.7988888888888,JPN
431680470,NA,2017,JPN,591.1302777777779,high_seas
432410000,48980,2019,JPN,0.7858333333333334,USA
432410000,8316,2019,JPN,322.9936111111112,FSM
432410000,8487,2019,JPN,20.9775,JPN
432410000,NA,2019,JPN,88.63222222222225,high_seas
432410000,8324,2019,JPN,1048.6177777777782,PNG
416002888,49003,2023,TWN,854.6038888888888,NA
416002888,48954,2023,TWN,8.63861111111111,TWN
416002888,8321,2023,TWN,644.2647222222223,TWN
416002888,NA,2023,TWN,1751.398055555555,high_seas
416002888,8322,2023,TWN,525.1702777777778,PHL
416201800,8321,2017,TWN,558.7663888888887,TWN
416201800,48954,2017,TWN,20.014166666666664,TWN
416201800,8487,2017,TWN,8.184722222222224,JPN
416002983,NA,2014,TWN,1122.9547222222222,high_seas
412420501,8486,2021,CHN,143.94583333333333,CHN
412420501,NA,2021,CHN,2575.9552675472223,high_seas
431680156,8487,2022,JPN,1204.7103556113889,JPN
431680156,NA,2022,JPN,803.6757833333334,high_seas
416002165,NA,2017,TWN,379.67944444444447,high_seas
548051500,8488,2016,PHL,174.51138888888894,KIR
548051500,8316,2016,PHL,176.83472222222224,FSM
548051500,NA,2016,PHL,0.7888888888888889,high_seas
548051500,8324,2016,PHL,937.6408333333333,PNG
548051500,8318,2016,PHL,60.40083333333334,MHL
548051500,8314,2016,PHL,134.4311111111111,SLB
548051500,8326,2016,PHL,1.9999999999999998,TUV
548051500,8315,2016,PHL,96.84055555555557,PLW
431301296,8315,2019,JPN,1084.658611111111,PLW
431301296,NA,2019,JPN,346.8794444444444,high_seas
431301296,8487,2019,JPN,234.08666666666667,JPN
431501646,8315,2020,JPN,810.9483333333333,PLW
431501646,NA,2020,JPN,1236.965,high_seas
431501646,8487,2020,JPN,1141.903888888889,JPN
416000806,NA,2024,TWN,13.584444444444442,high_seas
416003189,8318,2022,TWN,13.637500000000006,MHL
416003189,8316,2022,TWN,14.137222222222224,FSM
416003189,48980,2022,TWN,3.9025,USA
416003189,NA,2022,TWN,4032.107777777778,high_seas
416532000,8486,2022,TWN,0.21583333333333332,CHN
416532000,8321,2022,TWN,3.0926555555555555,TWN
416532000,8322,2022,TWN,0.5302222222222223,PHL
412440549,8486,2024,CHN,57.685555555555574,CHN
412440549,8333,2024,CHN,0.4841666666666667,IND
431501259,8487,2018,JPN,0.2577777777777778,JPN
431501259,8315,2018,JPN,13.887222222222222,PLW
431680370,8315,2019,JPN,723.2861111111112,PLW
431680370,NA,2019,JPN,1032.7525,high_seas
416000402,NA,2019,TWN,3804.965277777777,high_seas
416002291,8321,2023,TWN,8.224444444444444,TWN
416002291,NA,2023,TWN,4583.866944444444,high_seas
412440549,8486,2023,CHN,674.5411111111115,CHN
412440549,8321,2023,CHN,1270.933611111111,TWN
412440549,NA,2023,CHN,622.1394444444445,high_seas
416000662,8321,2023,TWN,674.1266666666668,TWN
416000662,NA,2023,TWN,289.6341666666666,high_seas
416000662,8322,2023,TWN,443.94444444444446,PHL
416000662,8487,2023,TWN,189.69472222222225,JPN
412420421,8483,2017,CHN,27.584722222222226,MYS
412420421,NA,2017,CHN,158.91027777777776,high_seas
412420421,8480,2017,CHN,567.023611111111,IND
412420421,8492,2017,CHN,2335.688333333333,IDN
431501646,8487,2021,JPN,929.139216771111,JPN
431501646,8315,2021,JPN,1137.4316666666668,PLW
431501646,NA,2021,JPN,1040.4079431530556,high_seas
416000402,NA,2016,TWN,412.9950000000001,high_seas
416000702,NA,2024,TWN,645.4433333333333,high_seas
200021441,8322,2022,TWN,55.35763888888889,PHL
200021441,NA,2022,TWN,3265.38378611111,high_seas
200021441,8321,2022,TWN,27.9955,TWN
416002218,8315,2017,TWN,23.942777777777774,PLW
416002218,NA,2017,TWN,528.6777777777778,high_seas
200023437,NA,2022,TWN,2291.312075,high_seas
200023437,8487,2022,TWN,76.25482777777779,JPN
200023437,8321,2022,TWN,428.5611138888888,TWN
200023437,8322,2022,TWN,230.29386388888895,PHL
510078000,8314,2018,FSM,321.41916666666674,SLB
510078000,8317,2018,FSM,202.44444444444457,NRU
510078000,8488,2018,FSM,17.44833333333334,KIR
510078000,8326,2018,FSM,100.17333333333337,TUV
510078000,8316,2018,FSM,1252.3838888888893,FSM
510078000,8324,2018,FSM,502.6600000000002,PNG
510078000,NA,2018,FSM,22.02194444444445,high_seas
412460113,8316,2018,CHN,2115.489166666667,FSM
412460113,8446,2018,CHN,3420.0219444444456,NZL
416002766,NA,2024,TWN,614.2930555555556,high_seas
416002198,8453,2017,TWN,37.95805555555556,USA
416002198,NA,2017,TWN,5089.495277777777,high_seas
416002198,8316,2017,TWN,2.9,FSM
416000985,8322,2022,TWN,4.9288,PHL
416000985,8321,2022,TWN,17.84326944444445,TWN
416000985,NA,2022,TWN,599.0358944444445,high_seas
416000985,8487,2022,TWN,8.1497,JPN
416001159,8321,2017,TWN,18.358888888888888,TWN
416001159,8486,2017,TWN,6.6025,CHN
416001159,NA,2017,TWN,813.8744444444445,high_seas
416001159,8315,2017,TWN,102.93416666666666,PLW
553111777,8324,2018,PNG,2655.303611111112,PNG
553111777,NA,2018,PNG,4.958333333333331,high_seas
412460113,8448,2023,CHN,23.244722222222222,TON
412460113,8445,2023,CHN,108.2388888888889,WSM
412460113,8325,2023,CHN,22.593888888888895,FJI
412460113,8446,2023,CHN,1223.1983333333337,NZL
412460113,8444,2023,CHN,31.6575,USA
412460113,NA,2023,CHN,8.090833333333332,high_seas
416001252,8487,2018,TWN,59.96472222222222,JPN
416001252,NA,2018,TWN,3691.5072222222225,high_seas
431680156,NA,2020,JPN,635.5177777777778,high_seas
431680156,8487,2020,JPN,1624.4036111111109,JPN
416002201,NA,2015,TWN,595.0133333333334,high_seas
416000817,NA,2016,TWN,1477.562777777778,high_seas
416002481,8321,2023,TWN,188.31694444444443,TWN
416002481,8486,2023,TWN,20.201666666666668,CHN
416002481,8322,2023,TWN,237.79277777777776,PHL
416002481,NA,2023,TWN,2763.6252777777777,high_seas
510069000,8326,2017,FSM,9.80888888888889,TUV
510069000,8324,2017,FSM,225.30611111111114,PNG
510069000,8317,2017,FSM,9.111666666666666,NRU
510069000,8450,2017,FSM,15.5225,KIR
510069000,NA,2017,FSM,146.62083333333337,high_seas
510069000,8488,2017,FSM,69.00527777777779,KIR
510069000,8322,2017,FSM,1.6319444444444444,PHL
510069000,8316,2017,FSM,1299.331666666667,FSM
510069000,8314,2017,FSM,103.9325,SLB
510069000,8315,2017,FSM,85.01416666666667,PLW
510069000,8318,2017,FSM,6.805555555555554,MHL
412440552,NA,2020,CHN,4806.978988968618,high_seas
431680630,8487,2017,JPN,118.56666666666668,JPN
431680630,NA,2017,JPN,1152.4786111111111,high_seas
416000662,NA,2016,TWN,263.15250000000003,high_seas
416000247,8322,2023,TWN,0.7755555555555556,PHL
416000247,NA,2023,TWN,1243.5847222222224,high_seas
416000627,8487,2022,TWN,12.758611111111112,JPN
416000627,NA,2022,TWN,1171.9594444444444,high_seas
416000627,8321,2022,TWN,248.3068361111111,TWN
416000627,8486,2022,TWN,0.5205944444444445,CHN
510073000,NA,2016,FSM,298.8861111111112,high_seas
510073000,8318,2016,FSM,41.59055555555557,MHL
510073000,8326,2016,FSM,5.4144444444444435,TUV
510073000,8450,2016,FSM,32.671388888888885,KIR
510073000,8488,2016,FSM,72.50027777777778,KIR
510073000,8317,2016,FSM,102.94111111111114,NRU
510073000,8315,2016,FSM,4.319722222222222,PLW
510073000,8316,2016,FSM,22.565833333333334,FSM
510073000,8321,2016,FSM,0.5641666666666667,TWN
510073000,8324,2016,FSM,19.333611111111114,PNG
431601590,8487,2016,JPN,153.1622222222222,JPN
431601590,8315,2016,JPN,239.8505555555556,PLW
431601590,NA,2016,JPN,45.28777777777778,high_seas
416532000,8488,2020,TWN,70.31666666666669,KIR
416532000,8321,2020,TWN,46.50305555555556,TWN
416532000,8324,2020,TWN,72.1619444444445,PNG
416532000,8318,2020,TWN,100.35944444444452,MHL
416532000,8316,2020,TWN,171.22444444444454,FSM
529729000,8450,2014,KIR,460.2386111111113,KIR
529729000,8441,2014,KIR,38.99222222222222,KIR
529729000,NA,2014,KIR,275.65805555555556,high_seas
529729000,8451,2014,KIR,2.638055555555556,USA
529729000,8488,2014,KIR,368.8561111111112,KIR
416002494,NA,2017,TWN,430.67,high_seas
431680360,8487,2022,JPN,0.09166666666666667,JPN
432726000,8324,2020,JPN,841.3266666666673,PNG
432726000,8314,2020,JPN,2.5286111111111103,SLB
432726000,NA,2020,JPN,1.1727777777777775,high_seas
432726000,8316,2020,JPN,761.5822222222225,FSM
432726000,8487,2020,JPN,0.18527777777777776,JPN
416003187,8487,2022,TWN,54.23858333333333,JPN
416003187,8321,2022,TWN,215.21839999999997,TWN
416003187,NA,2022,TWN,3636.4225277777773,high_seas
416003187,8322,2022,TWN,193.6900583333333,PHL
416004368,8343,2014,TWN,0.13361111111111112,MUS
416004368,NA,2014,TWN,4917.1288888888885,high_seas
553111735,8324,2014,PNG,363.4666666666667,PNG
412446505,8486,2022,CHN,804.5773805555556,CHN
431503000,NA,2017,JPN,2.625277777777778,high_seas
431503000,8315,2017,JPN,38.965555555555554,PLW
431503000,8316,2017,JPN,511.9383333333334,FSM
431503000,8324,2017,JPN,1237.7788888888895,PNG
431503000,8487,2017,JPN,70.27472222222222,JPN
431503000,8314,2017,JPN,39.60555555555556,SLB
431503000,48980,2022,JPN,5.65111111111111,USA
431503000,8324,2022,JPN,18.403611111111122,PNG
431503000,8487,2022,JPN,25.032382404444437,JPN
416001547,8486,2024,TWN,30.16388888888889,CHN
416001547,8321,2024,TWN,148.9555555555555,TWN
416001547,8487,2024,TWN,1.2219444444444447,JPN
416222700,8486,2023,TWN,1.573888888888889,CHN
416222700,8317,2023,TWN,87.23472222222223,NRU
416222700,8321,2023,TWN,22.659722222222218,TWN
416222700,8315,2023,TWN,6.55888888888889,PLW
416222700,NA,2023,TWN,3669.076666666667,high_seas
416222700,8322,2023,TWN,20.165,PHL
416222700,8316,2023,TWN,42.61555555555556,FSM
201601665,NA,2019,UNK,2875.6133333333332,high_seas
553111754,8326,2016,PNG,42.39416666666668,TUV
553111754,8488,2016,PNG,25.720833333333335,KIR
553111754,8324,2016,PNG,64.41972222222222,PNG
553111754,8450,2016,PNG,5.466388888888889,KIR
553111754,NA,2016,PNG,125.83388888888891,high_seas
553111754,8314,2016,PNG,42.98277777777778,SLB
431331000,8487,2021,JPN,107.29166666666669,JPN
431331000,NA,2021,JPN,499.5016666666667,high_seas
431331000,48957,2021,JPN,3.59,USA
431331000,8316,2021,JPN,98.31672222222228,FSM
431331000,8324,2021,JPN,452.93415848083356,PNG
416003466,8316,2018,TWN,89.64472222222221,FSM
416003466,NA,2018,TWN,1652.3480555555554,high_seas
416003466,8315,2018,TWN,2354.715555555556,PLW
416003466,8487,2018,TWN,26.866666666666667,JPN
200023602,NA,2018,NA,789.6455555555555,high_seas
200023602,8322,2018,NA,23.045,PHL
200023602,8315,2018,NA,3075.5361111111115,PLW
431200460,NA,2023,JPN,1075.64,high_seas
431200460,8487,2023,JPN,1343.3591666666666,JPN
200021457,8486,2022,TWN,0.21947499999999998,CHN
200021457,NA,2022,TWN,589.4389027777779,high_seas
200021457,8322,2022,TWN,570.9932750000002,PHL
200021457,8321,2022,TWN,566.7518930555556,TWN
431812000,8324,2019,JPN,982.5425000000005,PNG
431812000,8316,2019,JPN,812.569166666667,FSM
431812000,8315,2019,JPN,14.1925,PLW
431812000,NA,2019,JPN,87.44472222222225,high_seas
416002888,8315,2016,TWN,117.77972222222223,PLW
416003149,8315,2018,TWN,36.08638888888889,PLW
416003149,NA,2018,TWN,4314.613611111112,high_seas
416003149,8322,2018,TWN,39.48222222222222,PHL
416003149,8492,2018,TWN,6.217222222222222,IDN
548487100,8324,2017,PHL,325.93000000000006,PNG
548487100,8315,2017,PHL,18.685277777777777,PLW
548487100,8316,2017,PHL,1.8219444444444444,FSM
412446506,8315,2019,CHN,393.3291666666667,PLW
412446506,8486,2019,CHN,496.2855555555555,CHN
412446506,NA,2019,CHN,297.3308333333333,high_seas
432438000,8487,2024,JPN,78.05250000000017,JPN
416002494,NA,2016,TWN,134.5113888888889,high_seas
416003933,NA,2016,TWN,128.41000000000003,high_seas
416003933,8322,2016,TWN,12.209444444444445,PHL
416003933,8321,2016,TWN,1.9686111111111113,TWN
416003933,8315,2016,TWN,15.662222222222223,PLW
416003933,8487,2016,TWN,17.450277777777778,JPN
431680210,NA,2023,JPN,1410.1244444444442,high_seas
431680210,8487,2023,JPN,70.34694444444443,JPN
431680210,8315,2023,JPN,737.3266666666667,PLW
431167000,NA,2020,JPN,1.7,high_seas
431167000,8314,2020,JPN,66.07055555555561,SLB
431167000,8324,2020,JPN,1389.151944444445,PNG
431167000,8316,2020,JPN,544.2405555555557,FSM
440226000,8488,2021,KOR,27.88444444444447,KIR
440226000,8324,2021,KOR,171.33388888888894,PNG
440226000,8316,2021,KOR,119.88666666666671,FSM
440226000,8327,2021,KOR,7.7775000000000025,KOR
440226000,8317,2021,KOR,18.51722222222223,NRU
440226000,NA,2021,KOR,0.39944444444444444,high_seas
416220700,8486,2018,TWN,156.00055555555554,CHN
416220700,8321,2018,TWN,0.976388888888889,TWN
416220700,NA,2018,TWN,566.9247222222223,high_seas
416500000,8324,2023,TWN,65.80583333333335,PNG
416500000,8318,2023,TWN,85.51861111111114,MHL
416500000,NA,2023,TWN,21.973055555555558,high_seas
416500000,8488,2023,TWN,28.991111111111127,KIR
416500000,8321,2023,TWN,0.6858333333333333,TWN
416500000,8316,2023,TWN,54.79194444444448,FSM
416500000,8450,2023,TWN,71.35750000000007,KIR
412420805,8346,2014,CHN,154.27527777777777,LKA
412420805,NA,2014,CHN,14.316944444444445,high_seas
412420805,8480,2014,CHN,1805.7916666666665,IND
412420805,26523,2014,CHN,47.43305555555556,TKM
412420805,26522,2014,CHN,911.267222222222,KAZ
431167000,8316,2023,JPN,5.739722222222222,FSM
431167000,8487,2023,JPN,0.25666666666666665,JPN
431167000,8324,2023,JPN,6.719722222222221,PNG
416001252,8487,2023,TWN,87.00666666666667,JPN
416001252,8321,2023,TWN,35.39194444444444,TWN
416001252,NA,2023,TWN,2378.4941666666664,high_seas
416001252,48954,2023,TWN,950.5230555555555,TWN
416236200,NA,2020,TWN,1220.6402777777778,high_seas
416236200,8492,2020,TWN,28.12861111111111,IDN
416236200,8316,2020,TWN,8.80388888888889,FSM
416569000,8488,2018,TWN,446.0238888888889,KIR
416569000,8324,2018,TWN,325.85833333333335,PNG
416569000,8316,2018,TWN,549.1711111111111,FSM
416569000,8314,2018,TWN,528.2394444444444,SLB
416569000,8318,2018,TWN,61.930000000000014,MHL
416569000,8317,2018,TWN,168.81805555555556,NRU
431680141,NA,2016,JPN,408.04027777777776,high_seas
431680141,8487,2016,JPN,90.60249999999999,JPN
431680141,8315,2016,JPN,943.6594444444445,PLW
431301296,8315,2016,JPN,1309.798888888889,PLW
431301296,NA,2016,JPN,435.92666666666673,high_seas
431301296,8487,2016,JPN,116.49444444444444,JPN
431680740,8487,2016,JPN,0.2911111111111111,JPN
510057000,8324,2016,FSM,290.1519444444445,PNG
510057000,8488,2016,FSM,141.2019444444445,KIR
510057000,8317,2016,FSM,205.13916666666665,NRU
510057000,8318,2016,FSM,46.02944444444444,MHL
